,Star Name
2588,SDSS J000013.54+255418.6 [de]
2589,SDSS J000013.54+255418.6 [de]
2590,SDSS J000013.54+255418.6 [de]
2591,SDSS J000013.54+255418.6 [de]
2592,SDSS J000013.54+255418.6 [de]
2593,SDSS J000013.54+255418.6 [de]
2594,SDSS J000013.54+255418.6 [de]
2595,SDSS J000013.54+255418.6 [de]
2596,SDSS J000013.54+255418.6 [de]
2597,SDSS J000013.54+255418.6 [de]
2598,SDSS J000013.54+255418.6 [de]
2599,SDSS J000013.54+255418.6 [de]
2600,SDSS J000013.54+255418.6 [de]
2601,SDSS J000013.54+255418.6 [de]
2602,SDSS J000013.54+255418.6 [de]
2603,SDSS J000013.54+255418.6 [de]
2604,SDSS J000013.54+255418.6 [de]
2605,SDSS J000013.54+255418.6 [de]
2606,SDSS J000013.54+255418.6 [de]
2607,SDSS J000013.54+255418.6 [de]
2608,SDSS J000013.54+255418.6 [de]
2609,SDSS J000013.54+255418.6 [de]
2610,SDSS J000013.54+255418.6 [de]
2611,SDSS J000013.54+255418.6 [de]
2612,SDSS J000013.54+255418.6 [de]
2613,SDSS J000013.54+255418.6 [de]
2614,SDSS J000013.54+255418.6 [de]
2615,SDSS J000013.54+255418.6 [de]
2616,SDSS J000013.54+255418.6 [de]
2617,SDSS J000013.54+255418.6 [de]
2618,SDSS J000013.54+255418.6 [de]
2619,SDSS J000013.54+255418.6 [de]
2620,SDSS J000013.54+255418.6 [de]
2621,SDSS J000013.54+255418.6 [de]
2622,SDSS J000013.54+255418.6 [de]
2623,SDSS J000013.54+255418.6 [de]
2624,SDSS J000013.54+255418.6 [de]
2625,SDSS J000013.54+255418.6 [de]
2626,SDSS J000013.54+255418.6 [de]
2627,SDSS J000013.54+255418.6 [de]
2628,SDSS J000013.54+255418.6 [de]
2629,SDSS J000013.54+255418.6 [de]
2630,SDSS J000013.54+255418.6 [de]
2631,SDSS J000013.54+255418.6 [de]
2632,SDSS J000013.54+255418.6 [de]
2633,SDSS J000013.54+255418.6 [de]
2634,SDSS J000013.54+255418.6 [de]
2635,SDSS J000013.54+255418.6 [de]
2636,SDSS J000013.54+255418.6 [de]
2637,SDSS J000013.54+255418.6 [de]
2638,SDSS J000013.54+255418.6 [de]
2639,SDSS J000013.54+255418.6 [de]
2640,SDSS J000013.54+255418.6 [de]
2641,SDSS J000013.54+255418.6 [de]
2642,SDSS J000013.54+255418.6 [de]
2643,SDSS J000013.54+255418.6 [de]
2644,SDSS J000013.54+255418.6 [de]
2645,SDSS J000013.54+255418.6 [de]
2646,SDSS J000013.54+255418.6 [de]
2647,SDSS J000013.54+255418.6 [de]
2648,SDSS J000013.54+255418.6 [de]
2649,SDSS J000013.54+255418.6 [de]
2650,SDSS J000013.54+255418.6 [de]
2651,SDSS J000013.54+255418.6 [de]
2652,SDSS J000013.54+255418.6 [de]
2653,SDSS J000013.54+255418.6 [de]
2654,SDSS J000013.54+255418.6 [de]
2655,SDSS J000013.54+255418.6 [de]
2656,SDSS J000013.54+255418.6 [de]
2657,SDSS J000013.54+255418.6 [de]
2658,SDSS J000013.54+255418.6 [de]
2659,SDSS J000013.54+255418.6 [de]
2660,SDSS J000013.54+255418.6 [de]
2661,SDSS J000013.54+255418.6 [de]
2662,SDSS J000013.54+255418.6 [de]
2663,SDSS J000013.54+255418.6 [de]
2664,SDSS J000013.54+255418.6 [de]
2665,SDSS J000013.54+255418.6 [de]
2666,SDSS J000013.54+255418.6 [de]
2667,SDSS J000013.54+255418.6 [de]
2668,SDSS J000013.54+255418.6 [de]
2669,SDSS J000013.54+255418.6 [de]
2670,SDSS J000013.54+255418.6 [de]
2671,SDSS J000013.54+255418.6 [de]
2672,SDSS J000013.54+255418.6 [de]
2673,SDSS J000013.54+255418.6 [de]
2674,SDSS J000013.54+255418.6 [de]
2675,SDSS J000013.54+255418.6 [de]
2676,SDSS J000013.54+255418.6 [de]
2677,SDSS J000013.54+255418.6 [de]
2678,SDSS J000013.54+255418.6 [de]
2679,SDSS J000013.54+255418.6 [de]
2680,SDSS J000013.54+255418.6 [de]
2681,SDSS J000013.54+255418.6 [de]
2682,SDSS J000013.54+255418.6 [de]
2683,SDSS J000013.54+255418.6 [de]
2684,SDSS J000013.54+255418.6 [de]
2685,SDSS J000013.54+255418.6 [de]
2686,SDSS J000013.54+255418.6 [de]
2687,SDSS J000013.54+255418.6 [de]
2688,SDSS J000013.54+255418.6 [de]
2689,SDSS J000013.54+255418.6 [de]
2690,SDSS J000013.54+255418.6 [de]
2691,SDSS J000013.54+255418.6 [de]
2692,SDSS J000013.54+255418.6 [de]
2693,SDSS J000013.54+255418.6 [de]
2694,SDSS J000013.54+255418.6 [de]
2695,SDSS J000013.54+255418.6 [de]
2696,SDSS J000013.54+255418.6 [de]
2697,SDSS J000013.54+255418.6 [de]
2698,SDSS J000013.54+255418.6 [de]
2699,SDSS J000013.54+255418.6 [de]
2700,SDSS J000013.54+255418.6 [de]
2701,SDSS J000013.54+255418.6 [de]
2702,SDSS J000013.54+255418.6 [de]
2703,SDSS J000013.54+255418.6 [de]
2704,SDSS J000013.54+255418.6 [de]
2705,SDSS J000013.54+255418.6 [de]
2706,SDSS J000013.54+255418.6 [de]
2707,SDSS J000013.54+255418.6 [de]
2708,SDSS J000013.54+255418.6 [de]
2709,SDSS J000013.54+255418.6 [de]
2710,SDSS J000013.54+255418.6 [de]
2711,SDSS J000013.54+255418.6 [de]
2712,SDSS J000013.54+255418.6 [de]
2713,SDSS J000013.54+255418.6 [de]
2714,SDSS J000013.54+255418.6 [de]
2715,SDSS J000013.54+255418.6 [de]
2716,SDSS J000013.54+255418.6 [de]
2717,SDSS J000013.54+255418.6 [de]
2718,SDSS J000013.54+255418.6 [de]
2719,SDSS J000013.54+255418.6 [de]
2720,SDSS J000013.54+255418.6 [de]
2721,SDSS J000013.54+255418.6 [de]
2722,SDSS J000013.54+255418.6 [de]
2723,SDSS J000013.54+255418.6 [de]
2724,SDSS J000013.54+255418.6 [de]
2725,SDSS J000013.54+255418.6 [de]
2726,SDSS J000013.54+255418.6 [de]
2727,SDSS J000013.54+255418.6 [de]
2728,SDSS J000013.54+255418.6 [de]
2729,SDSS J000013.54+255418.6 [de]
2730,SDSS J000013.54+255418.6 [de]
2731,SDSS J000013.54+255418.6 [de]
2732,SDSS J000013.54+255418.6 [de]
2733,SDSS J000013.54+255418.6 [de]
2734,SDSS J000013.54+255418.6 [de]
2735,SDSS J000013.54+255418.6 [de]
2736,SDSS J000013.54+255418.6 [de]
2737,SDSS J000013.54+255418.6 [de]
2738,SDSS J000013.54+255418.6 [de]
2739,SDSS J000013.54+255418.6 [de]
2740,SDSS J000013.54+255418.6 [de]
2741,SDSS J000013.54+255418.6 [de]
2742,SDSS J000013.54+255418.6 [de]
2743,SDSS J000013.54+255418.6 [de]
2744,SDSS J000013.54+255418.6 [de]
2745,SDSS J000013.54+255418.6 [de]
2746,SDSS J000013.54+255418.6 [de]
2747,SDSS J000013.54+255418.6 [de]
2748,SDSS J000013.54+255418.6 [de]
2749,SDSS J000013.54+255418.6 [de]
2750,SDSS J000013.54+255418.6 [de]
2751,SDSS J000013.54+255418.6 [de]
2752,SDSS J000013.54+255418.6 [de]
2753,SDSS J000013.54+255418.6 [de]
2754,SDSS J000013.54+255418.6 [de]
2755,SDSS J000013.54+255418.6 [de]
2756,SDSS J000013.54+255418.6 [de]
2757,SDSS J000013.54+255418.6 [de]
2758,SDSS J000013.54+255418.6 [de]
2759,SDSS J000013.54+255418.6 [de]
2760,SDSS J000013.54+255418.6 [de]
2761,SDSS J000013.54+255418.6 [de]
2762,SDSS J000013.54+255418.6 [de]
2763,SDSS J000013.54+255418.6 [de]
2764,SDSS J000013.54+255418.6 [de]
2765,SDSS J000013.54+255418.6 [de]
2766,SDSS J000013.54+255418.6 [de]
2767,SDSS J000013.54+255418.6 [de]
2768,SDSS J000013.54+255418.6 [de]
2769,SDSS J000013.54+255418.6 [de]
2770,SDSS J000013.54+255418.6 [de]
2771,SDSS J000013.54+255418.6 [de]
2772,SDSS J000013.54+255418.6 [de]
2773,SDSS J000013.54+255418.6 [de]
2774,SDSS J000013.54+255418.6 [de]
2775,SDSS J000013.54+255418.6 [de]
2776,SDSS J000013.54+255418.6 [de]
2777,SDSS J000013.54+255418.6 [de]
2778,SDSS J000013.54+255418.6 [de]
2779,SDSS J000013.54+255418.6 [de]
2780,SDSS J000013.54+255418.6 [de]
2781,SDSS J000013.54+255418.6 [de]
2782,SDSS J000013.54+255418.6 [de]
2783,SDSS J000013.54+255418.6 [de]
2784,SDSS J000013.54+255418.6 [de]
2785,SDSS J000013.54+255418.6 [de]
2786,SDSS J000013.54+255418.6 [de]
2787,SDSS J000013.54+255418.6 [de]
2788,SDSS J000013.54+255418.6 [de]
2789,SDSS J000013.54+255418.6 [de]
2790,SDSS J000013.54+255418.6 [de]
2791,SDSS J000013.54+255418.6 [de]
2792,SDSS J000013.54+255418.6 [de]
2793,SDSS J000013.54+255418.6 [de]
2794,SDSS J000013.54+255418.6 [de]
2795,SDSS J000013.54+255418.6 [de]
2796,SDSS J000013.54+255418.6 [de]
2797,SDSS J000013.54+255418.6 [de]
2798,SDSS J000013.54+255418.6 [de]
2799,SDSS J000013.54+255418.6 [de]
2800,SDSS J000013.54+255418.6 [de]
2801,SDSS J000013.54+255418.6 [de]
2802,SDSS J000013.54+255418.6 [de]
2803,SDSS J000013.54+255418.6 [de]
2804,SDSS J000013.54+255418.6 [de]
2805,SDSS J000013.54+255418.6 [de]
2806,SDSS J000013.54+255418.6 [de]
2807,SDSS J000013.54+255418.6 [de]
2808,SDSS J000013.54+255418.6 [de]
2809,SDSS J000013.54+255418.6 [de]
2810,SDSS J000013.54+255418.6 [de]
2811,SDSS J000013.54+255418.6 [de]
2812,SDSS J000013.54+255418.6 [de]
2813,SDSS J000013.54+255418.6 [de]
2814,SDSS J000013.54+255418.6 [de]
2815,SDSS J000013.54+255418.6 [de]
2816,SDSS J000013.54+255418.6 [de]
2817,SDSS J000013.54+255418.6 [de]
2818,SDSS J000013.54+255418.6 [de]
2819,SDSS J000013.54+255418.6 [de]
2820,SDSS J000013.54+255418.6 [de]
2821,SDSS J000013.54+255418.6 [de]
2822,SDSS J000013.54+255418.6 [de]
2823,SDSS J000013.54+255418.6 [de]
2824,SDSS J000013.54+255418.6 [de]
2825,SDSS J000013.54+255418.6 [de]
2826,SDSS J000013.54+255418.6 [de]
2827,SDSS J000013.54+255418.6 [de]
2828,SDSS J000013.54+255418.6 [de]
2829,SDSS J000013.54+255418.6 [de]
2830,SDSS J000013.54+255418.6 [de]
2831,SDSS J000013.54+255418.6 [de]
2832,SDSS J000013.54+255418.6 [de]
2833,SDSS J000013.54+255418.6 [de]
2834,SDSS J000013.54+255418.6 [de]
2835,SDSS J000013.54+255418.6 [de]
2836,SDSS J000013.54+255418.6 [de]
2837,SDSS J000013.54+255418.6 [de]
2838,SDSS J000013.54+255418.6 [de]
2839,SDSS J000013.54+255418.6 [de]
2840,SDSS J000013.54+255418.6 [de]
2841,SDSS J000013.54+255418.6 [de]
2842,SDSS J000013.54+255418.6 [de]
2843,SDSS J000013.54+255418.6 [de]
2844,SDSS J000013.54+255418.6 [de]
2845,SDSS J000013.54+255418.6 [de]
2846,SDSS J000013.54+255418.6 [de]
2847,SDSS J000013.54+255418.6 [de]
2848,SDSS J000013.54+255418.6 [de]
2849,SDSS J000013.54+255418.6 [de]
2850,SDSS J000013.54+255418.6 [de]
2851,SDSS J000013.54+255418.6 [de]
2852,SDSS J000013.54+255418.6 [de]
2853,SDSS J000013.54+255418.6 [de]
2854,SDSS J000013.54+255418.6 [de]
2855,SDSS J000013.54+255418.6 [de]
2856,SDSS J000013.54+255418.6 [de]
2857,SDSS J000013.54+255418.6 [de]
2858,SDSS J000013.54+255418.6 [de]
2859,SDSS J000013.54+255418.6 [de]
2860,SDSS J000013.54+255418.6 [de]
2861,SDSS J000013.54+255418.6 [de]
2862,SDSS J000013.54+255418.6 [de]
2863,SDSS J000013.54+255418.6 [de]
2864,SDSS J000013.54+255418.6 [de]
2865,SDSS J000013.54+255418.6 [de]
2866,SDSS J000013.54+255418.6 [de]
2867,SDSS J000013.54+255418.6 [de]
2868,SDSS J000013.54+255418.6 [de]
2869,SDSS J000013.54+255418.6 [de]
2870,SDSS J000013.54+255418.6 [de]
2871,SDSS J000013.54+255418.6 [de]
2872,SDSS J000013.54+255418.6 [de]
2873,SDSS J000013.54+255418.6 [de]
2874,SDSS J000013.54+255418.6 [de]
2875,SDSS J000013.54+255418.6 [de]
2876,SDSS J000013.54+255418.6 [de]
2877,SDSS J000013.54+255418.6 [de]
2878,SDSS J000013.54+255418.6 [de]
2879,SDSS J000013.54+255418.6 [de]
2880,SDSS J000013.54+255418.6 [de]
2881,SDSS J000013.54+255418.6 [de]
2882,SDSS J000013.54+255418.6 [de]
2883,SDSS J000013.54+255418.6 [de]
2884,SDSS J000013.54+255418.6 [de]
2885,SDSS J000013.54+255418.6 [de]
2886,SDSS J000013.54+255418.6 [de]
2887,SDSS J000013.54+255418.6 [de]
2888,SDSS J000013.54+255418.6 [de]
2889,SDSS J000013.54+255418.6 [de]
2890,SDSS J000013.54+255418.6 [de]
2891,SDSS J000013.54+255418.6 [de]
2892,SDSS J000013.54+255418.6 [de]
2893,SDSS J000013.54+255418.6 [de]
2894,SDSS J000013.54+255418.6 [de]
2895,SDSS J000013.54+255418.6 [de]
2896,SDSS J000013.54+255418.6 [de]
2897,SDSS J000013.54+255418.6 [de]
2898,SDSS J000013.54+255418.6 [de]
2899,SDSS J000013.54+255418.6 [de]
2900,SDSS J000013.54+255418.6 [de]
2901,SDSS J000013.54+255418.6 [de]
2902,SDSS J000013.54+255418.6 [de]
2903,SDSS J000013.54+255418.6 [de]
2904,SDSS J000013.54+255418.6 [de]
2905,SDSS J000013.54+255418.6 [de]
2906,SDSS J000013.54+255418.6 [de]
2907,SDSS J000013.54+255418.6 [de]
2908,SDSS J000013.54+255418.6 [de]
2909,SDSS J000013.54+255418.6 [de]
2910,SDSS J000013.54+255418.6 [de]
2911,SDSS J000013.54+255418.6 [de]
2912,SDSS J000013.54+255418.6 [de]
2913,SDSS J000013.54+255418.6 [de]
2914,SDSS J000013.54+255418.6 [de]
2915,SDSS J000013.54+255418.6 [de]
2916,SDSS J000013.54+255418.6 [de]
2917,SDSS J000013.54+255418.6 [de]
2918,SDSS J000013.54+255418.6 [de]
2919,SDSS J000013.54+255418.6 [de]
2920,SDSS J000013.54+255418.6 [de]
2921,SDSS J000013.54+255418.6 [de]
2922,SDSS J000013.54+255418.6 [de]
2923,SDSS J000013.54+255418.6 [de]
2924,SDSS J000013.54+255418.6 [de]
2925,SDSS J000013.54+255418.6 [de]
2926,SDSS J000013.54+255418.6 [de]
2927,SDSS J000013.54+255418.6 [de]
2928,SDSS J000013.54+255418.6 [de]
2929,SDSS J000013.54+255418.6 [de]
2930,SDSS J000013.54+255418.6 [de]
2931,SDSS J000013.54+255418.6 [de]
2932,SDSS J000013.54+255418.6 [de]
2933,SDSS J000013.54+255418.6 [de]
2934,SDSS J000013.54+255418.6 [de]
2935,SDSS J000013.54+255418.6 [de]
2936,SDSS J000013.54+255418.6 [de]
2937,SDSS J000013.54+255418.6 [de]
2938,SDSS J000013.54+255418.6 [de]
2939,SDSS J000013.54+255418.6 [de]
2940,SDSS J000013.54+255418.6 [de]
2941,SDSS J000013.54+255418.6 [de]
2942,SDSS J000013.54+255418.6 [de]
2943,SDSS J000013.54+255418.6 [de]
2944,SDSS J000013.54+255418.6 [de]
2945,SDSS J000013.54+255418.6 [de]
2946,SDSS J000013.54+255418.6 [de]
2947,SDSS J000013.54+255418.6 [de]
2948,SDSS J000013.54+255418.6 [de]
2949,SDSS J000013.54+255418.6 [de]
2950,SDSS J000013.54+255418.6 [de]
2951,SDSS J000013.54+255418.6 [de]
2952,SDSS J000013.54+255418.6 [de]
2953,SDSS J000013.54+255418.6 [de]
2954,SDSS J000013.54+255418.6 [de]
2955,SDSS J000013.54+255418.6 [de]
2956,SDSS J000013.54+255418.6 [de]
2957,SDSS J000013.54+255418.6 [de]
2958,SDSS J000013.54+255418.6 [de]
2959,SDSS J000013.54+255418.6 [de]
2960,SDSS J000013.54+255418.6 [de]
2961,SDSS J000013.54+255418.6 [de]
2962,SDSS J000013.54+255418.6 [de]
2963,SDSS J000013.54+255418.6 [de]
2964,SDSS J000013.54+255418.6 [de]
2965,SDSS J000013.54+255418.6 [de]
2966,SDSS J000013.54+255418.6 [de]
2967,SDSS J000013.54+255418.6 [de]
2968,SDSS J000013.54+255418.6 [de]
2969,SDSS J000013.54+255418.6 [de]
2970,SDSS J000013.54+255418.6 [de]
2971,SDSS J000013.54+255418.6 [de]
2972,SDSS J000013.54+255418.6 [de]
2973,SDSS J000013.54+255418.6 [de]
2974,SDSS J000013.54+255418.6 [de]
2975,SDSS J000013.54+255418.6 [de]
2976,SDSS J000013.54+255418.6 [de]
2977,SDSS J000013.54+255418.6 [de]
2978,SDSS J000013.54+255418.6 [de]
2979,SDSS J000013.54+255418.6 [de]
2980,SDSS J000013.54+255418.6 [de]
2981,SDSS J000013.54+255418.6 [de]
2982,SDSS J000013.54+255418.6 [de]
2983,SDSS J000013.54+255418.6 [de]
2984,SDSS J000013.54+255418.6 [de]
2985,SDSS J000013.54+255418.6 [de]
2986,SDSS J000013.54+255418.6 [de]
2987,SDSS J000013.54+255418.6 [de]
2988,SDSS J000013.54+255418.6 [de]
2989,SDSS J000013.54+255418.6 [de]
2990,SDSS J000013.54+255418.6 [de]
2991,SDSS J000013.54+255418.6 [de]
2992,SDSS J000013.54+255418.6 [de]
2993,SDSS J000013.54+255418.6 [de]
2994,SDSS J000013.54+255418.6 [de]
2995,SDSS J000013.54+255418.6 [de]
2996,SDSS J000013.54+255418.6 [de]
2997,SDSS J000013.54+255418.6 [de]
2998,SDSS J000013.54+255418.6 [de]
2999,SDSS J000013.54+255418.6 [de]
3000,SDSS J000013.54+255418.6 [de]
3001,SDSS J000013.54+255418.6 [de]
3002,SDSS J000013.54+255418.6 [de]
3003,SDSS J000013.54+255418.6 [de]
3004,SDSS J000013.54+255418.6 [de]
3005,SDSS J000013.54+255418.6 [de]
3006,SDSS J000013.54+255418.6 [de]
3007,SDSS J000013.54+255418.6 [de]
3008,SDSS J000013.54+255418.6 [de]
3009,SDSS J000013.54+255418.6 [de]
3010,SDSS J000013.54+255418.6 [de]
3011,SDSS J000013.54+255418.6 [de]
3012,SDSS J000013.54+255418.6 [de]
3013,SDSS J000013.54+255418.6 [de]
3014,SDSS J000013.54+255418.6 [de]
3015,SDSS J000013.54+255418.6 [de]
3016,SDSS J000013.54+255418.6 [de]
3017,SDSS J000013.54+255418.6 [de]
3018,SDSS J000013.54+255418.6 [de]
3019,SDSS J000013.54+255418.6 [de]
3020,SDSS J000013.54+255418.6 [de]
3021,SDSS J000013.54+255418.6 [de]
3022,SDSS J000013.54+255418.6 [de]
3023,SDSS J000013.54+255418.6 [de]
3024,SDSS J000013.54+255418.6 [de]
3025,SDSS J000013.54+255418.6 [de]
3026,SDSS J000013.54+255418.6 [de]
3027,SDSS J000013.54+255418.6 [de]
3028,SDSS J000013.54+255418.6 [de]
3029,SDSS J000013.54+255418.6 [de]
3030,SDSS J000013.54+255418.6 [de]
3031,SDSS J000013.54+255418.6 [de]
3032,SDSS J000013.54+255418.6 [de]
3033,SDSS J000013.54+255418.6 [de]
3034,SDSS J000013.54+255418.6 [de]
3035,SDSS J000013.54+255418.6 [de]
3036,SDSS J000013.54+255418.6 [de]
3037,SDSS J000013.54+255418.6 [de]
3038,SDSS J000013.54+255418.6 [de]
3039,SDSS J000013.54+255418.6 [de]
3040,SDSS J000013.54+255418.6 [de]
3041,SDSS J000013.54+255418.6 [de]
3042,SDSS J000013.54+255418.6 [de]
3043,SDSS J000013.54+255418.6 [de]
3044,SDSS J000013.54+255418.6 [de]
3045,SDSS J000013.54+255418.6 [de]
3046,SDSS J000013.54+255418.6 [de]
3047,SDSS J000013.54+255418.6 [de]
3048,SDSS J000013.54+255418.6 [de]
3049,SDSS J000013.54+255418.6 [de]
3050,SDSS J000013.54+255418.6 [de]
3051,SDSS J000013.54+255418.6 [de]
3052,SDSS J000013.54+255418.6 [de]
3053,SDSS J000013.54+255418.6 [de]
3054,SDSS J000013.54+255418.6 [de]
3055,SDSS J000013.54+255418.6 [de]
3056,SDSS J000013.54+255418.6 [de]
3057,SDSS J000013.54+255418.6 [de]
3058,SDSS J000013.54+255418.6 [de]
3059,SDSS J000013.54+255418.6 [de]
3060,SDSS J000013.54+255418.6 [de]
3061,SDSS J000013.54+255418.6 [de]
3062,SDSS J000013.54+255418.6 [de]
3063,SDSS J000013.54+255418.6 [de]
3064,SDSS J000013.54+255418.6 [de]
3065,SDSS J000013.54+255418.6 [de]
3066,SDSS J000013.54+255418.6 [de]
3067,SDSS J000013.54+255418.6 [de]
3068,SDSS J000013.54+255418.6 [de]
3069,SDSS J000013.54+255418.6 [de]
3070,SDSS J000013.54+255418.6 [de]
3071,SDSS J000013.54+255418.6 [de]
3072,SDSS J000013.54+255418.6 [de]
3073,SDSS J000013.54+255418.6 [de]
3074,SDSS J000013.54+255418.6 [de]
3075,SDSS J000013.54+255418.6 [de]
3076,SDSS J000013.54+255418.6 [de]
3077,SDSS J000013.54+255418.6 [de]
3078,SDSS J000013.54+255418.6 [de]
3079,SDSS J000013.54+255418.6 [de]
3080,SDSS J000013.54+255418.6 [de]
3081,SDSS J000013.54+255418.6 [de]
3082,SDSS J000013.54+255418.6 [de]
3083,SDSS J000013.54+255418.6 [de]
3084,SDSS J000013.54+255418.6 [de]
3085,SDSS J000013.54+255418.6 [de]
3086,SDSS J000013.54+255418.6 [de]
3087,SDSS J000013.54+255418.6 [de]
3088,SDSS J000013.54+255418.6 [de]
3089,SDSS J000013.54+255418.6 [de]
3090,SDSS J000013.54+255418.6 [de]
3091,SDSS J000013.54+255418.6 [de]
3092,SDSS J000013.54+255418.6 [de]
3093,SDSS J000013.54+255418.6 [de]
3094,SDSS J000013.54+255418.6 [de]
3095,SDSS J000013.54+255418.6 [de]
3096,SDSS J000013.54+255418.6 [de]
3097,SDSS J000013.54+255418.6 [de]
3098,SDSS J000013.54+255418.6 [de]
3099,SDSS J000013.54+255418.6 [de]
3100,SDSS J000013.54+255418.6 [de]
3101,SDSS J000013.54+255418.6 [de]
3102,SDSS J000013.54+255418.6 [de]
3103,SDSS J000013.54+255418.6 [de]
3104,SDSS J000013.54+255418.6 [de]
3105,SDSS J000013.54+255418.6 [de]
3106,SDSS J000013.54+255418.6 [de]
3107,SDSS J000013.54+255418.6 [de]
3108,SDSS J000013.54+255418.6 [de]
3109,SDSS J000013.54+255418.6 [de]
3110,SDSS J000013.54+255418.6 [de]
3111,SDSS J000013.54+255418.6 [de]
3112,SDSS J000013.54+255418.6 [de]
3113,SDSS J000013.54+255418.6 [de]
3114,SDSS J000013.54+255418.6 [de]
3115,SDSS J000013.54+255418.6 [de]
3116,SDSS J000013.54+255418.6 [de]
3117,SDSS J000013.54+255418.6 [de]
3118,SDSS J000013.54+255418.6 [de]
3119,SDSS J000013.54+255418.6 [de]
3120,SDSS J000013.54+255418.6 [de]
3121,SDSS J000013.54+255418.6 [de]
3122,SDSS J000013.54+255418.6 [de]
3123,SDSS J000013.54+255418.6 [de]
3124,SDSS J000013.54+255418.6 [de]
3125,SDSS J000013.54+255418.6 [de]
3126,SDSS J000013.54+255418.6 [de]
3127,SDSS J000013.54+255418.6 [de]
3128,SDSS J000013.54+255418.6 [de]
3129,SDSS J000013.54+255418.6 [de]
3130,SDSS J000013.54+255418.6 [de]
3131,SDSS J000013.54+255418.6 [de]
3132,SDSS J000013.54+255418.6 [de]
3133,SDSS J000013.54+255418.6 [de]
3134,SDSS J000013.54+255418.6 [de]
3135,SDSS J000013.54+255418.6 [de]
3136,SDSS J000013.54+255418.6 [de]
3137,SDSS J000013.54+255418.6 [de]
3138,SDSS J000013.54+255418.6 [de]
3139,SDSS J000013.54+255418.6 [de]
3140,SDSS J000013.54+255418.6 [de]
3141,SDSS J000013.54+255418.6 [de]
3142,SDSS J000013.54+255418.6 [de]
3143,SDSS J000013.54+255418.6 [de]
3144,SDSS J000013.54+255418.6 [de]
3145,SDSS J000013.54+255418.6 [de]
3146,SDSS J000013.54+255418.6 [de]
3147,SDSS J000013.54+255418.6 [de]
3148,SDSS J000013.54+255418.6 [de]
3149,SDSS J000013.54+255418.6 [de]
3150,SDSS J000013.54+255418.6 [de]
3151,SDSS J000013.54+255418.6 [de]
3152,SDSS J000013.54+255418.6 [de]
3153,SDSS J000013.54+255418.6 [de]
3154,SDSS J000013.54+255418.6 [de]
3155,SDSS J000013.54+255418.6 [de]
3156,SDSS J000013.54+255418.6 [de]
3157,SDSS J000013.54+255418.6 [de]
3158,SDSS J000013.54+255418.6 [de]
3159,SDSS J000013.54+255418.6 [de]
3160,SDSS J000013.54+255418.6 [de]
3161,SDSS J000013.54+255418.6 [de]
3162,SDSS J000013.54+255418.6 [de]
3163,SDSS J000013.54+255418.6 [de]
3164,SDSS J000013.54+255418.6 [de]
3165,SDSS J000013.54+255418.6 [de]
3166,SDSS J000013.54+255418.6 [de]
3167,SDSS J000013.54+255418.6 [de]
3168,SDSS J000013.54+255418.6 [de]
3169,SDSS J000013.54+255418.6 [de]
3170,SDSS J000013.54+255418.6 [de]
3171,SDSS J000013.54+255418.6 [de]
3172,SDSS J000013.54+255418.6 [de]
3173,SDSS J000013.54+255418.6 [de]
3174,SDSS J000013.54+255418.6 [de]
3175,SDSS J000013.54+255418.6 [de]
3176,SDSS J000013.54+255418.6 [de]
3177,SDSS J000013.54+255418.6 [de]
3178,SDSS J000013.54+255418.6 [de]
3179,SDSS J000013.54+255418.6 [de]
3180,SDSS J000013.54+255418.6 [de]
3181,SDSS J000013.54+255418.6 [de]
3182,SDSS J000013.54+255418.6 [de]
3183,SDSS J000013.54+255418.6 [de]
3184,SDSS J000013.54+255418.6 [de]
3185,SDSS J000013.54+255418.6 [de]
3186,SDSS J000013.54+255418.6 [de]
3187,SDSS J000013.54+255418.6 [de]
3188,SDSS J000013.54+255418.6 [de]
3189,SDSS J000013.54+255418.6 [de]
3190,SDSS J000013.54+255418.6 [de]
3191,SDSS J000013.54+255418.6 [de]
3192,SDSS J000013.54+255418.6 [de]
3193,SDSS J000013.54+255418.6 [de]
3194,SDSS J000013.54+255418.6 [de]
3195,SDSS J000013.54+255418.6 [de]
3196,SDSS J000013.54+255418.6 [de]
3197,SDSS J000013.54+255418.6 [de]
3198,SDSS J000013.54+255418.6 [de]
3199,SDSS J000013.54+255418.6 [de]
3200,SDSS J000013.54+255418.6 [de]
3201,SDSS J000013.54+255418.6 [de]
3202,SDSS J000013.54+255418.6 [de]
3203,SDSS J000013.54+255418.6 [de]
3204,SDSS J000013.54+255418.6 [de]
3205,SDSS J000013.54+255418.6 [de]
3206,SDSS J000013.54+255418.6 [de]
3207,SDSS J000013.54+255418.6 [de]
3208,SDSS J000013.54+255418.6 [de]
3209,SDSS J000013.54+255418.6 [de]
3210,SDSS J000013.54+255418.6 [de]
3211,SDSS J000013.54+255418.6 [de]
3212,SDSS J000013.54+255418.6 [de]
3213,SDSS J000013.54+255418.6 [de]
3214,SDSS J000013.54+255418.6 [de]
3215,SDSS J000013.54+255418.6 [de]
3216,SDSS J000013.54+255418.6 [de]
3217,SDSS J000013.54+255418.6 [de]
3218,SDSS J000013.54+255418.6 [de]
3219,SDSS J000013.54+255418.6 [de]
3220,SDSS J000013.54+255418.6 [de]
3221,SDSS J000013.54+255418.6 [de]
3222,SDSS J000013.54+255418.6 [de]
3223,SDSS J000013.54+255418.6 [de]
